title,url,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,year,filing_types,filename
6. 주요계약 및 연구개발활동,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=15&offset=168919&length=9323&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
7. 기타 참고사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=16&offset=178246&length=11924&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
III. 재무에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=17&offset=190214&length=1205847&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 요약재무정보,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=18&offset=190332&length=20042&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 연결재무제표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=19&offset=210613&length=69922&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
3. 연결재무제표 주석,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=20&offset=280539&length=500503&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
4. 재무제표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=21&offset=781046&length=54363&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
5. 재무제표 주석,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=22&offset=835413&length=432986&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
6. 배당에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=23&offset=1268429&length=11796&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
7. 증권의 발행을 통한 자금조달에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=24&offset=1280229&length=54075&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
8. 기타 재무에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=27&offset=1334308&length=61739&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
IV. 이사의 경영진단 및 분석의견,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=28&offset=1396065&length=38933&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
V. 회계감사인의 감사의견 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=29&offset=1435002&length=17032&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 외부감사에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=30&offset=1435122&length=15974&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 내부통제에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=31&offset=1451100&length=920&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
VI. 이사회 등 회사의 기관에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=32&offset=1452038&length=120147&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 이사회에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=33&offset=1452142&length=79267&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 감사제도에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=34&offset=1531413&length=25940&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
3. 주주총회 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=35&offset=1557357&length=14814&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
VII. 주주에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=36&offset=1572189&length=33109&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
VIII. 임원 및 직원 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=37&offset=1605302&length=184213&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 임원 및 직원 등의 현황,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=38&offset=1605405&length=152094&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 임원의 보수 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=39&offset=1757503&length=31998&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
IX. 계열회사 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=40&offset=1789519&length=11680&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
X. 대주주 등과의 거래내용,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=41&offset=1801203&length=13449&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
XI. 그 밖에 투자자 보호를 위하여 필요한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=42&offset=1814656&length=32398&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 공시내용 진행 및 변경사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=43&offset=1814788&length=236&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 우발부채 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=44&offset=1815028&length=24281&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
3. 제재 등과 관련된 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=45&offset=1839313&length=3456&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
4. 작성기준일 이후 발생한 주요사항 등 기타사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=46&offset=1842773&length=4267&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
XII. 상세표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=47&offset=1847058&length=159401&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 연결대상 종속회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=48&offset=1847173&length=12532&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 계열회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=49&offset=1859709&length=109931&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
3. 타법인출자 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=50&offset=1969644&length=36801&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
【 전문가의 확인 】,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=51&offset=2006463&length=385&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 전문가의 확인,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=52&offset=2006555&length=140&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 전문가와의 이해관계,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=53&offset=2006699&length=135&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
사 업 보 고 서,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=1&offset=797&length=4151&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
【 대표이사 등의 확인 】,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=2&offset=32912&length=405&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
I. 회사의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=3&offset=33321&length=135641&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 회사의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=4&offset=33420&length=36187&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 회사의 연혁,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=5&offset=69611&length=32055&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
3. 자본금 변동사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=6&offset=101670&length=2915&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
4. 주식의 총수 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=7&offset=104589&length=63112&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
5. 정관에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=8&offset=167705&length=1243&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
II. 사업의 내용,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=9&offset=168966&length=234865&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 사업의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=10&offset=169304&length=11854&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 주요 제품 및 서비스,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=11&offset=181162&length=7420&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
3. 원재료 및 생산설비,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=12&offset=188586&length=54235&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
4. 매출 및 수주상황,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=13&offset=242825&length=29276&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
5. 위험관리 및 파생거래,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=14&offset=272105&length=23094&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
6. 주요계약 및 연구개발활동,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=15&offset=295203&length=27252&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
7. 기타 참고사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=16&offset=322459&length=81332&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
III. 재무에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=17&offset=403835&length=1473713&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 요약재무정보,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=18&offset=403962&length=21165&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 연결재무제표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=19&offset=425363&length=101414&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
3. 연결재무제표 주석,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=20&offset=526781&length=557569&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
4. 재무제표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=21&offset=1084354&length=64539&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
5. 재무제표 주석,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=22&offset=1148897&length=470331&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
6. 배당에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=23&offset=1619258&length=19211&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
7. 증권의 발행을 통한 자금조달에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=24&offset=1638473&length=68113&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
8. 기타 재무에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=27&offset=1706590&length=170944&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
IV. 이사의 경영진단 및 분석의견,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=28&offset=1877552&length=87453&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
V. 회계감사인의 감사의견 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=29&offset=1965009&length=39758&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 외부감사에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=30&offset=1965138&length=36915&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 내부통제에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=31&offset=2002057&length=2696&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
VI. 이사회 등 회사의 기관에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=32&offset=2004771&length=190215&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 이사회에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=33&offset=2004884&length=120711&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 감사제도에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=34&offset=2125599&length=46091&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
3. 주주총회 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=35&offset=2171694&length=23278&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
VII. 주주에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=36&offset=2194990&length=113004&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
VIII. 임원 및 직원 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=37&offset=2307998&length=960879&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 임원 및 직원 등의 현황,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=38&offset=2308125&length=891763&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 임원의 보수 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=39&offset=3199892&length=68971&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
IX. 계열회사 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=40&offset=3268881&length=279645&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
X. 대주주 등과의 거래내용,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=41&offset=3548530&length=63594&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
XI. 그 밖에 투자자 보호를 위하여 필요한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=42&offset=3612128&length=126204&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 공시내용 진행 및 변경사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=43&offset=3612269&length=181&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 우발부채 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=44&offset=3612454&length=48840&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
3. 제재 등과 관련된 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=45&offset=3661298&length=43881&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
4. 작성기준일 이후 발생한 주요사항 등 기타사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=46&offset=3705183&length=33135&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
XII. 상세표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=47&offset=3738336&length=719189&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
1. 연결대상 종속회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=48&offset=3738460&length=260090&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
2. 계열회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220308000798&dcmNo=8446647&eleId=49&offset=3998554&length=129861&dtd=dart3.xsd,00126380,삼성전자,005930,Y,사업보고서 (2021.12),20220308000798,삼성전자,20220308,연,2022,A001,005930_A001_2022_20220308000798_20220308.html
